,0
20219,1
20228,2
20233,0
20234,0
20247,0
20255,0
20272,2
20281,0
20285,0
20287,1
20307,1
20322,2
20324,0
20325,0
20331,1
20333,1
20336,0
20342,1
20348,0
20352,0
20357,0
20374,1
20376,1
20377,0
20383,2
20387,1
20395,2
20401,2
20405,2
20409,1
20412,0
20420,1
20430,0
20431,1
20433,1
20438,2
20455,1
20457,0
20462,2
20463,0
20476,1
20477,2
20497,0
20498,0
20500,2
20506,2
20514,2
20519,2
20521,2
20525,1
20528,1
20529,0
20531,0
20532,0
20533,1
20534,0
20542,0
20543,2
20550,2
20553,2
20554,1
20562,0
20563,1
20568,0
20569,1
20589,1
20609,1
20619,2
20629,2
20634,2
20651,0
20666,0
20669,2
20694,1
20699,2
20701,0
20705,0
20711,1
20712,1
20717,0
20719,0
20728,0
20732,1
20743,0
20747,0
20760,0
20765,2
20777,0
20778,1
20779,2
20784,1
20794,0
20807,1
20809,2
20821,1
20827,0
20839,1
20841,2
20855,0
20858,1
20870,0
20872,1
20888,1
20889,0
20891,0
20894,0
20912,1
20922,0
20932,0
20934,0
20935,2
20936,0
20945,0
20955,2
20965,1
20968,1
20972,1
20983,0
20987,2
20994,0
21011,0
21025,2
21029,0
21030,0
21032,0
21036,0
21041,2
21052,0
21055,2
21059,0
21066,0
21067,0
21068,2
21069,0
21076,2
21077,1
21081,0
21086,0
21089,1
21095,1
21098,0
21102,0
21107,0
21110,0
21122,0
21124,1
21128,0
21141,0
21143,1
21147,1
21149,0
21151,2
21157,0
21160,0
21164,0
21183,2
21185,1
21192,1
21197,1
21200,0
21207,0
21209,0
21223,0
21228,2
21230,1
21233,1
21238,1
21244,2
21255,0
21267,0
21269,0
21274,0
21276,0
21277,0
21288,1
21306,2
21313,1
21319,0
21324,2
21332,1
21333,0
21336,1
21342,1
21346,2
21348,1
21354,0
21357,0
21358,1
21361,0
21367,0
21385,0
21387,0
21394,2
21397,0
21399,1
21401,1
21404,0
21410,1
21425,1
21429,0
21438,0
21446,1
21448,0
21451,1
21454,1
21457,0
21466,2
21469,0
21473,0
21475,2
21480,0
21484,0
21485,1
21490,0
21496,0
21497,0
21506,2
21507,0
21516,1
21517,0
21518,1
21553,1
21560,1
21561,2
21565,0
21568,2
21569,2
21577,0
21584,2
21587,2
21596,0
21617,0
21623,0
21633,1
21640,0
21647,0
21648,1
21679,0
21680,1
21681,0
21682,2
21691,2
21699,2
21708,0
21728,0
21744,1
21749,2
21750,2
21771,2
21776,0
21782,0
21785,0
21793,0
21796,0
21799,0
21803,1
21821,0
21825,0
21833,0
21843,0
21847,1
21853,0
21860,0
21879,0
21880,1
21883,1
21886,0
21898,0
21916,0
21934,1
21949,2
21954,1
21963,0
21968,0
21981,0
21982,0
21983,1
21986,1
21990,0
21992,1
21999,1
22024,1
22035,1
22036,2
22047,1
22073,2
22082,1
22092,1
22099,0
22115,2
22132,0
22134,2
22135,1
22140,1
22156,0
22158,0
22181,1
22197,0
22199,0
22202,2
22210,0
22211,1
22213,1
22217,1
22235,0
22249,1
22252,1
22261,2
22264,0
22265,1
22268,0
22285,1
22290,0
22308,1
22309,1
22314,2
22315,0
22335,1
22337,1
22346,2
22347,0
22349,1
22357,1
22358,0
22361,0
22367,0
22371,0
22372,0
22374,0
22377,0
22382,1
22389,2
22390,2
22406,2
22407,0
22413,0
22420,0
22422,2
22431,2
22443,1
22450,2
22453,1
22457,2
22463,1
22475,0
22489,2
22504,1
22510,0
22513,2
22518,1
22532,0
22534,2
22542,1
22543,0
22546,2
22556,0
22562,2
22567,2
22569,1
22587,1
22589,1
22597,2
22600,0
22601,1
22603,1
22610,0
22618,0
22620,0
22623,1
22625,2
22646,0
22660,2
22662,1
22672,1
22678,0
22690,1
22692,1
22698,0
22700,0
22728,0
22731,2
22735,0
22742,2
22758,2
22772,1
22777,2
22779,0
22782,1
22784,2
22797,1
22803,0
22811,2
22817,1
22819,1
22824,0
22828,1
22829,1
22850,2
22858,1
22860,0
22861,0
22864,0
22875,1
22884,0
22894,0
22895,2
22899,0
22902,2
22918,0
22921,2
22930,1
22948,0
22969,0
22976,0
22978,0
22979,1
22981,0
22982,1
22997,2
23009,0
23013,0
23024,0
23025,0
23035,0
23046,1
23052,0
23054,2
23063,0
23064,1
23067,0
23082,2
23100,0
23110,2
23113,0
23114,0
23117,1
23120,2
23136,1
23149,0
23152,0
23155,2
23166,2
23173,1
23181,1
23182,1
23195,0
23197,0
23218,0
23220,0
23237,1
23245,0
23246,0
23250,2
23254,1
23264,2
23265,0
23281,2
23282,0
23283,1
23297,1
23308,1
23311,0
23319,0
23321,0
23322,0
23330,1
23332,2
23341,2
23344,2
23346,0
23348,0
23349,2
23355,0
23357,2
23358,2
23367,0
23375,1
23383,2
23388,1
23401,2
23413,0
23414,0
23423,0
23424,1
23442,0
23443,2
23446,0
23447,0
23448,2
23450,0
23452,1
23453,2
23466,1
23471,2
23479,0
23510,0
23511,2
23514,0
23516,1
23525,0
23532,1
23540,1
23545,2
23547,2
23552,1
23554,2
23560,0
23578,1
23589,0
23607,1
23610,0
23613,0
23617,1
23623,1
23628,2
23635,0
23638,0
23643,1
23652,0
23665,2
23667,1
23672,0
23679,0
23680,0
23681,0
23684,0
23693,0
23694,0
23702,0
23704,2
23706,2
23713,1
23714,0
23725,2
23726,0
23735,0
23742,1
23743,1
23750,1
23751,0
23757,0
23764,0
23766,1
23779,2
23789,1
23790,0
23797,1
23802,2
23823,2
23828,1
23829,0
23845,0
23847,0
23851,0
23854,1
23855,1
23856,2
23879,1
23882,0
23886,0
23913,0
23917,1
23928,1
23935,0
23938,0
23955,1
23957,2
23962,2
23963,1
23968,0
23969,1
23973,0
23980,0
23989,0
23995,0
23996,0
24000,2
24012,0
24016,1
24018,1
24029,0
24033,0
24036,1
24046,0
24051,0
24052,1
24066,1
24070,1
24074,0
24079,2
24089,2
24090,0
24091,0
24102,1
24109,0
24111,1
24113,1
24127,1
24129,1
24144,2
24162,0
24167,0
24170,1
24179,0
24187,1
24189,2
24192,0
24195,2
24207,0
24208,1
24218,1
24219,1
24230,0
24245,2
24263,2
24271,2
24280,1
24289,0
24291,0
24297,1
24308,1
24322,0
24329,1
24338,2
24339,0
24341,2
24347,1
24361,1
24379,1
24381,1
24400,0
24402,0
24406,1
24409,0
24410,1
24426,0
24427,1
24430,1
24433,1
24438,1
24439,2
24441,2
24458,2
24471,0
24476,0
24479,0
24484,2
24500,1
24502,0
24503,0
24527,0
24555,0
24556,2
24561,0
24567,0
24576,1
24585,0
24591,1
24597,1
24603,1
24615,2
24619,1
24622,0
24642,1
24644,0
24648,0
24651,1
24652,1
24660,0
24662,0
24670,2
24672,2
24680,2
24682,0
24686,2
24691,2
24698,2
24701,1
24703,0
24730,0
24741,1
24742,0
24751,0
24756,1
24757,0
24764,1
24770,1
24776,1
24783,0
24785,1
24792,1
24796,2
24799,1
24805,1
24812,1
24828,0
24838,2
24845,1
24863,1
24878,1
24896,2
24904,1
24907,2
24914,0
24915,0
24939,0
24942,0
24955,0
24973,1
24977,1
24980,1
24981,1
24995,0
24997,2
25013,1
25018,2
25019,1
25021,0
25027,2
25031,2
25044,0
25049,2
25058,2
25067,0
25068,1
25071,0
25079,2
25102,0
25104,2
25107,0
25112,2
25132,1
25137,0
25140,0
25141,0
25142,0
25162,1
25172,0
25173,0
25192,2
25198,0
25207,1
25210,1
25224,2
25225,2
25229,0
25238,2
25250,2
25261,2
25263,2
25268,0
25274,2
25276,0
25310,2
25311,2
25319,0
25322,1
25326,2
25328,1
25330,2
25331,1
25335,0
25358,0
25361,1
25365,1
25374,0
25401,0
25409,1
25425,0
25432,0
25439,2
25448,0
25454,0
25461,1
25463,1
25464,1
25470,0
25476,2
25479,2
25481,0
25491,0
25497,2
25498,1
25503,0
25508,1
25515,0
25534,0
25543,0
25549,2
25551,1
25553,2
25572,0
25577,1
25584,0
25585,0
25588,2
25592,1
25593,0
25598,0
25604,2
25611,2
25618,0
25628,0
25633,0
25652,0
25653,1
25681,0
25703,0
25708,0
25716,2
25721,0
25724,2
25737,0
25743,0
25748,1
25752,0
25755,2
25759,1
25760,1
25767,2
25768,0
25799,0
25800,0
25803,0
25827,1
25829,1
25830,0
25832,0
25837,1
25839,0
25840,0
25841,1
25845,2
25850,1
25851,0
25852,2
25855,2
25863,2
25886,0
25894,1
25896,0
25899,1
25915,1
25920,1
25930,1
25939,1
25960,0
25974,2
25976,0
25977,0
25978,2
25992,1
26010,1
26012,0
26015,1
26032,1
26034,1
26049,2
26056,0
26059,0
26063,0
26065,0
26069,1
26076,1
26078,0
26080,0
26083,0
26090,0
26103,0
26107,0
26117,0
26118,2
26128,0
26129,1
26131,0
26135,0
26146,0
26148,1
26151,1
26152,0
26160,0
26162,1
26166,1
26175,0
26177,0
26181,1
26184,0
26186,2
26196,2
26199,0
26200,0
26210,0
26213,0
26222,1
26225,0
26228,0
26232,0
26235,1
26241,0
26243,0
26253,2
26256,0
26264,0
26268,2
26269,2
26274,0
26282,1
26284,0
26287,0
26288,1
26303,1
26315,2
26321,1
26330,0
26333,2
26342,0
26343,0
26346,2
26362,0
26365,0
26374,1
26391,1
26394,1
26395,1
26398,2
26405,1
26406,2
26408,2
26409,2
26410,0
26420,0
26435,2
26437,0
26439,0
26447,2
26450,2
26454,1
26459,1
26462,2
26471,0
26472,0
26478,2
26492,2
26502,1
26509,2
26512,1
26513,1
26524,2
26528,0
26533,0
26549,1
26551,2
26552,0
26557,0
26562,0
26565,2
26582,1
26585,1
26592,0
26603,0
26605,1
26611,1
26613,0
26615,1
26621,1
26638,0
26641,0
26644,0
26648,0
26649,0
26659,0
26662,0
26664,1
26666,1
26679,2
26684,0
26688,2
26689,1
26697,1
26699,0
26708,0
26713,0
26715,0
26724,1
26725,1
26728,0
26736,0
26748,0
26757,0
26763,1
26767,0
26768,0
26781,0
26794,1
26796,0
26799,1
26807,0
26817,0
26819,0
26828,2
26836,0
26838,2
26840,2
26860,2
26861,0
26866,2
26871,0
26872,1
26879,2
26885,0
26887,0
26890,0
26893,1
26896,1
26910,0
26911,1
26913,0
26915,0
26916,1
26932,0
26938,0
26953,0
26962,0
26966,0
26972,1
26973,0
26974,0
26975,2
26976,0
27001,0
27002,1
27014,0
27016,0
27021,0
27024,2
27031,0
27033,2
27041,0
27043,0
27045,0
27053,0
27056,0
27058,1
27073,0
27079,0
27080,0
27086,1
27090,0
27093,2
27095,0
27097,0
27101,1
27138,1
27143,2
27156,2
27157,0
27158,1
27160,2
27164,0
27167,2
27173,0
27179,2
27186,2
27190,0
27193,0
27194,2
27196,1
27200,0
27212,1
27216,1
27228,1
27235,2
27236,2
27238,2
27240,2
27243,2
27247,2
27256,2
27262,0
27265,1
27267,0
27270,1
27277,0
27280,0
27298,0
27312,0
27315,1
27317,0
27325,0
27343,1
27353,1
27387,0
27388,1
27399,2
27417,0
27422,1
27423,0
27434,1
27455,1
27474,0
27477,0
27478,0
27500,0
27502,0
27525,1
27531,0
27546,2
27549,0
27551,1
27553,0
27558,0
27564,1
27569,0
27571,0
27585,1
27602,0
27617,2
27618,2
27619,2
27627,2
27643,1
27647,1
27652,2
27659,2
27660,2
27667,0
27671,1
27680,2
27681,0
27685,2
27687,0
27688,0
27691,0
27694,0
27697,1
27698,0
27703,1
27708,0
27720,1
27722,1
27727,2
27728,0
27740,0
27753,0
27775,2
27777,2
27793,0
27797,1
27803,2
27807,0
27814,0
27838,1
27844,0
27852,0
27856,1
27857,0
27866,0
27880,0
27883,2
27887,1
27890,1
27896,2
27899,2
27900,1
27906,1
27913,0
27916,2
27927,2
27929,1
27935,1
27941,0
27942,0
27956,1
27969,2
27975,0
27982,1
27985,2
28003,0
28026,0
28031,1
28037,1
28046,0
28048,1
28051,0
28052,0
28054,1
28064,1
28065,1
28067,0
28068,2
28069,0
28075,0
28078,0
28083,2
28090,1
28100,0
28102,2
28105,1
28110,0
28113,0
28117,1
28119,1
28130,0
28135,1
28136,0
28137,2
28150,0
28154,1
28155,1
28164,0
28170,0
28178,0
28187,0
28201,1
28203,2
28210,1
28223,0
28224,0
28225,1
28226,1
28227,0
28228,1
28244,0
28248,0
28250,0
28252,2
28272,2
28281,0
28284,2
28292,1
28319,0
28320,0
28339,1
28347,2
28363,2
28375,2
28388,2
28395,0
28400,1
28402,0
28413,2
28414,0
28415,2
28418,0
28426,0
28429,2
28439,1
28440,0
28447,0
28449,0
28466,2
28470,0
28486,1
28489,2
28490,0
28491,0
28495,1
28498,2
28503,2
28504,0
28512,0
28516,0
28518,0
28522,1
28530,0
28534,2
28541,1
28551,2
28559,1
28565,0
28584,0
28592,0
28599,2
28606,0
28613,0
28614,0
28632,0
28639,0
28671,0
28679,1
28683,0
28684,0
28686,2
28704,0
28705,0
28712,1
28719,2
28765,2
28786,0
28790,2
28802,2
28808,0
28810,1
28816,2
28818,0
28826,1
28840,1
28852,1
28856,2
28865,0
28866,0
28870,2
28874,0
28875,2
28882,0
28892,2
28908,1
28909,1
28913,2
28916,1
28923,1
28925,1
28932,1
28934,2
28939,2
28950,1
28958,0
28964,2
28970,0
28971,0
28975,1
28977,0
28981,0
28982,2
28984,2
28985,1
28988,2
28994,0
28999,0
29006,0
29007,0
29013,0
29016,2
29021,1
29023,0
29027,2
29028,0
29043,2
29047,0
29048,0
29058,0
29070,1
29072,0
29075,1
29080,2
29084,1
29087,2
29098,0
29115,2
29121,2
29126,0
29129,0
29142,2
29146,0
29159,0
29162,0
29166,1
29167,0
29169,0
29176,1
29193,2
29203,0
29204,0
29206,0
29216,0
29240,0
29245,0
29247,0
29250,2
29265,1
29286,0
29287,2
29293,2
29301,0
29306,0
29309,1
29310,0
29312,0
29318,1
29336,2
29342,0
29356,1
29362,2
29369,0
29377,1
29379,1
29386,1
29392,1
29396,2
29403,0
29418,0
29440,0
29448,1
29456,1
29465,0
29466,2
29468,0
29471,0
29472,0
29482,1
29489,0
29492,0
29495,2
29506,1
29520,0
29540,2
29544,0
29550,2
29553,2
29561,0
29563,0
29567,1
29571,1
29598,1
29600,1
29608,1
29612,0
29648,0
29654,0
29660,1
29668,0
29672,0
29675,2
29676,0
29682,0
29694,2
29697,1
29701,0
29703,1
29708,0
29711,2
29720,0
29722,1
29723,0
29731,1
29734,1
29739,1
29743,0
29744,0
29748,2
29749,0
29766,0
29769,1
29770,0
29783,2
29794,0
29798,0
29812,1
29827,0
29831,0
29847,2
29858,0
29866,1
29877,0
29887,1
29891,1
29892,0
29907,0
29909,0
29911,0
29915,0
29917,1
29930,0
29932,1
29933,1
29944,1
29945,0
29950,0
29960,2
29963,1
29967,2
29973,1
29984,0
29991,2
30008,0
30019,1
30026,2
30032,0
30037,0
30042,2
30043,0
30052,0
30053,1
30060,0
30067,0
30071,0
30080,0
30086,2
30096,0
30105,1
30106,1
30117,0
30118,0
30121,1
30131,2
30133,0
30135,0
30143,1
30152,1
30160,0
30171,0
30186,0
30190,1
30199,0
30207,0
30214,1
30221,1
30227,0
30263,2
30266,1
30270,2
30271,0
30273,0
30282,2
30283,2
30286,0
30296,0
30298,0
30301,1
30303,1
30311,0
30328,0
30336,2
30348,0
30354,0
30355,0
30369,1
30371,0
30384,0
30397,2
30404,0
30406,0
30418,1
30422,1
30423,1
30424,0
30425,0
30439,0
30444,2
30452,0
30453,2
30456,1
30459,1
30467,0
30482,1
30489,0
30496,1
30501,2
30504,0
30514,1
30530,0
30533,2
30534,1
30540,0
30543,0
30546,2
30553,0
30556,1
30558,1
30564,0
30566,2
30569,0
30570,0
30578,1
30583,0
30587,0
30591,0
30593,0
30606,0
30609,1
30623,0
30624,0
30659,1
30664,0
30674,2
30675,0
30681,2
30686,2
30687,2
30702,1
30715,0
30729,0
30749,1
30750,0
30760,2
30774,2
30784,0
30789,0
30793,0
30794,0
30798,0
30805,1
30813,1
30826,1
30828,2
30833,1
30841,0
30850,1
30858,1
30861,2
30875,1
30897,1
30900,1
30903,1
30906,0
30924,0
30926,0
30929,1
30937,2
30944,1
30948,0
30953,2
30962,0
30967,1
30974,0
30975,1
30982,1
30987,2
31000,2
31007,1
31016,2
31019,1
31022,1
31025,1
31029,0
31064,0
31094,2
31100,2
31102,2
31112,1
31114,2
31118,0
31122,1
31140,1
31144,1
31149,0
31165,0
31171,0
31172,0
31196,1
31199,0
31203,1
31204,0
31206,0
31210,1
31211,2
31224,1
31231,0
31246,2
31247,0
31248,1
31249,0
31255,0
31257,2
31259,1
31262,0
31269,0
31277,1
31281,0
31291,1
31309,0
31311,2
31321,0
31328,1
31331,2
31332,1
31333,0
31339,2
31355,2
31406,2
31414,0
31416,0
31425,2
31431,0
31432,1
31446,0
31447,1
31449,0
31453,2
31460,1
31475,0
31485,1
31501,0
31505,0
31512,1
31525,2
31532,0
31533,1
31534,2
31541,0
31566,1
31569,2
31580,1
31585,1
31587,1
31597,1
31600,0
31603,0
31606,0
31614,1
31616,1
31618,0
31623,2
31628,0
31631,0
31634,0
31636,1
31639,0
31646,2
31656,0
31660,1
31661,0
31668,0
31673,0
31678,0
31680,1
31701,0
31725,0
31742,0
31754,1
31770,0
31771,0
31774,1
31779,2
31809,0
31811,1
31817,0
31831,1
31849,0
31857,0
31861,0
31862,0
31867,0
31869,1
31872,0
31873,1
31875,2
31888,0
31894,0
31895,1
31902,1
31911,2
31915,0
31918,2
31932,0
31933,2
31941,1
31946,1
31948,0
31952,1
31958,0
31961,1
31968,2
31985,2
31986,0
32011,1
32014,1
32024,2
32029,0
32032,1
32041,0
32053,0
32057,2
32065,2
32072,0
32083,1
32095,2
32097,0
32101,2
32105,2
32114,1
32123,1
32126,2
32127,0
32131,0
32137,0
32148,2
32149,0
32151,1
32154,2
32158,0
32161,1
32165,1
32174,2
32180,1
32185,0
32197,0
32198,1
32199,0
32201,2
32204,2
32221,0
32230,0
32236,0
32239,0
32243,0
32244,0
32245,0
32252,1
32263,0
32276,0
32282,2
32295,2
32303,1
32307,2
32313,2
32314,2
32346,0
32365,0
32369,1
32373,0
32380,0
32382,1
32393,2
32394,0
32401,0
32404,2
32420,1
32437,1
32438,0
32441,1
32443,0
32445,2
32464,0
32472,1
32480,2
32488,2
32493,2
32499,2
32502,0
32503,2
32505,2
32519,0
32521,2
32524,0
32540,0
32561,0
32563,1
32564,0
32566,1
32578,2
32580,1
32582,2
32591,1
32595,2
32608,0
32612,1
32616,2
32639,1
32650,0
32660,1
32661,1
32663,0
32666,0
32673,2
32675,2
32683,1
32689,1
32693,2
32695,2
32697,1
32700,0
32702,0
32704,0
32708,1
32720,1
32726,1
32738,0
32744,2
32747,2
32754,1
32759,2
32761,1
32763,0
32783,2
32790,1
32801,1
32806,2
32814,0
32817,2
32826,1
32833,2
32837,0
32847,2
32853,2
32856,1
32864,0
32867,0
32869,1
32875,2
32877,0
32878,2
32891,0
32895,1
32906,2
32912,2
32914,0
32926,0
32928,0
32932,0
32933,0
32949,1
32950,1
32958,0
32974,1
32981,2
32984,0
32986,0
32989,0
33003,2
33007,0
33023,0
33024,0
33045,0
33050,2
33054,2
33056,0
33058,0
33065,0
33068,2
33074,0
33084,0
33089,0
33091,2
33105,0
33111,1
33120,1
33121,0
33124,0
33129,2
33130,1
33133,0
33148,1
33149,0
33156,2
33160,2
33161,0
33164,2
33166,0
33173,0
33180,0
33189,1
33199,0
33206,0
33208,1
33216,2
33224,0
33235,0
33238,2
33243,2
33245,1
33251,2
33253,0
33260,0
33264,1
33271,2
33272,0
33275,0
33277,0
33281,2
33292,0
33296,0
33302,0
33305,0
33308,0
33314,0
33316,0
33324,0
33331,2
33338,2
33339,1
33342,2
33343,1
33345,0
33346,0
33350,1
33365,2
33373,1
33389,0
33391,2
33407,0
33410,0
33421,2
33424,2
33429,2
33447,0
33456,0
33469,2
33482,1
33484,1
33485,1
33486,0
33487,1
33490,1
33491,2
33502,0
33504,1
33521,1
33539,1
33547,1
33551,1
33554,1
33555,0
33584,2
33594,2
33602,0
33616,0
33617,1
33621,0
33626,2
33629,1
33637,0
33641,1
33644,0
33651,1
33653,2
33668,2
33672,0
33680,0
33704,1
33737,2
33739,0
33765,2
33768,0
33770,0
33771,0
33775,1
33805,2
33820,1
33821,0
33839,0
33840,0
33841,0
33843,0
33846,0
33852,1
33866,1
33868,0
33877,2
33880,1
33882,1
33895,2
33898,1
33899,0
33902,1
33904,2
33905,2
33911,1
33913,2
33914,1
33917,0
33921,0
33926,2
33928,1
33943,1
33944,0
33945,1
33967,1
33979,0
33985,1
33991,1
34024,0
34035,2
34037,1
34041,1
34050,0
34063,1
34064,1
34067,2
34073,1
34074,0
34077,1
34086,1
34090,0
34091,2
34098,1
34099,0
34111,1
34112,1
34114,1
34116,1
34127,1
34133,0
34139,1
34141,1
34168,0
34175,2
34190,2
34196,0
34202,0
34215,1
34218,0
34234,1
34235,0
34245,1
34246,0
34248,2
34268,2
34275,1
34276,0
34280,0
34281,1
34290,1
34309,0
34328,0
34329,0
34350,0
34356,0
34359,1
34364,0
34372,0
34375,1
34379,0
34384,2
34386,2
34390,1
34393,0
34402,0
34404,2
34410,0
34411,2
34437,1
34443,1
34444,0
34447,0
34456,1
34460,2
34464,0
34466,1
34472,0
34474,1
34487,1
34488,2
34490,2
34492,2
34494,1
34496,2
34503,1
34506,1
34509,0
34511,0
34533,0
34541,1
34549,1
34557,0
34574,2
34583,0
34590,0
34595,1
34600,1
34607,1
34615,0
34617,2
34623,1
34628,0
34633,1
34637,1
34659,0
34673,0
34674,1
34684,1
34686,2
34698,0
34704,0
34706,2
34711,1
34712,1
34714,0
34715,0
34723,1
34728,2
34734,0
34740,1
34742,0
34751,1
34753,2
34758,1
34772,1
34778,1
34786,1
34792,0
34795,0
34796,1
34797,1
34798,2
34800,1
34801,1
34810,1
34818,1
34822,0
34824,2
34826,0
34832,0
34834,1
34836,2
34844,2
34848,0
34873,2
34874,0
34882,0
34893,0
34897,0
34904,1
34905,0
34909,1
34914,0
34921,1
34928,2
34932,2
34938,0
34940,1
34941,0
34945,2
34946,0
34947,0
34952,1
34959,1
34960,2
34970,2
34972,2
34990,1
34993,0
35000,0
35035,0
35036,2
35038,0
35039,0
35073,1
35075,1
35078,0
35082,0
35083,0
35084,0
35085,2
35092,1
35120,1
35128,1
35132,1
35134,1
35137,2
35152,2
35161,0
35162,0
35165,0
35187,0
35206,0
35211,2
35222,2
35225,2
35247,2
35248,0
35249,2
35250,0
35257,0
35258,0
35265,0
35274,1
35278,0
35282,0
35289,0
35298,0
35301,1
35321,1
35324,0
35331,0
35336,0
35349,0
35350,0
35352,2
35356,2
35359,0
35368,2
35376,2
35382,0
35383,2
35390,2
35391,0
35397,2
35419,0
35426,2
35430,0
35431,0
35441,0
35444,0
35457,0
35467,1
35472,0
35481,2
35485,1
35486,1
35488,0
35494,0
35496,1
35497,0
35498,1
35511,2
35518,0
35526,0
35537,2
35541,1
35557,1
35565,0
35571,1
35572,1
35578,2
35581,0
35583,1
35587,2
35590,1
35593,0
35598,1
35606,1
35609,0
35611,2
35615,1
35631,0
35647,1
35648,0
35660,1
35663,1
35664,0
35669,1
35681,0
35694,0
35696,1
35697,1
35719,0
35729,0
35732,1
35736,2
35739,0
35740,2
35741,0
35752,2
35753,0
35759,1
35762,0
35765,0
35773,1
35775,0
35777,0
35782,2
35789,2
35791,0
35793,1
35794,1
35799,0
35804,0
35808,1
35816,2
35817,0
35818,0
35835,1
35837,1
35841,0
35848,1
35851,0
35852,0
35858,1
35862,0
35865,0
35867,2
35871,2
35881,1
35884,2
35901,1
35902,1
35903,0
35904,0
35909,2
35912,1
35914,2
35924,0
35932,2
35937,1
35949,2
35954,0
35983,1
35986,2
35988,0
36002,2
36008,0
36013,1
36016,2
36027,0
36031,0
36037,1
36052,0
36053,0
36063,0
36082,1
36092,0
36093,1
36110,2
36115,0
36124,0
36143,1
36147,1
36159,0
36169,2
36170,0
36172,1
36177,1
36178,0
36188,2
36201,1
36206,2
36207,1
36212,0
36213,0
36215,1
36232,2
36237,0
36239,0
36241,0
36244,1
36263,0
36266,2
36272,1
36276,0
36280,2
36284,0
36294,1
36298,0
36299,0
36309,1
36311,1
36312,0
36316,2
36345,1
36365,0
36384,1
36386,2
36403,1
36406,1
36407,1
36408,0
36413,0
36432,2
36442,1
36450,1
36451,0
36460,2
36469,2
36473,0
36478,0
36481,2
36488,0
36489,1
36494,1
36506,2
36512,0
36518,0
36527,0
36532,1
36547,2
36549,1
36556,0
36562,0
36564,0
36571,1
36574,1
36577,1
36581,2
36582,1
36583,1
36584,1
36591,2
36593,0
36597,0
36598,1
36604,0
36614,1
36615,2
36618,1
36621,1
36625,1
36626,2
36633,2
36635,0
36639,0
36642,1
36655,1
36657,2
36662,0
36670,2
36673,2
36685,0
36693,1
36700,0
36707,0
36713,2
36719,1
36721,0
36723,1
36726,1
36754,2
36755,0
36762,0
36770,0
36771,0
36783,2
36794,1
36799,0
36801,0
36806,1
36808,0
36822,1
36839,0
36845,2
36847,0
36855,0
36872,2
36876,1
36884,1
36885,0
36886,1
36889,0
36894,1
36911,1
36923,2
36925,2
36927,1
36933,1
36938,1
36943,2
36950,1
36961,2
36962,0
36965,1
36966,0
36968,1
36970,1
36972,2
36975,2
36998,2
37003,0
37004,1
37012,0
37014,0
37023,1
37033,1
37036,0
37047,2
37050,1
37075,0
37077,0
37087,0
37090,0
37095,1
37096,0
37113,2
37123,1
37124,0
37132,0
37142,0
37147,1
37148,1
37152,1
37154,1
37163,2
37170,0
37180,0
37181,2
37186,0
37200,2
37208,0
37214,0
37216,2
37233,2
37244,1
37251,0
37253,0
37254,0
37262,0
37267,2
37275,1
37281,0
37282,1
37298,0
37300,1
37305,2
37309,1
37318,0
37320,0
37330,1
37335,0
37336,2
37337,1
37342,1
37344,2
37359,1
37360,0
37367,1
37379,2
37382,1
37386,1
37387,0
37389,1
37397,1
37398,1
37412,0
37416,0
37433,0
37434,1
37453,0
37458,1
37464,2
37465,2
37483,2
37485,1
37488,2
37489,1
37490,2
37495,0
37501,0
37502,0
37506,1
37519,0
37521,2
37525,1
37535,0
37549,0
37550,0
37552,2
37553,2
37557,0
37567,2
37577,1
37581,1
37583,1
37587,2
37601,0
37607,2
37608,0
37610,2
37619,0
37624,1
37631,2
37634,1
37639,0
37646,0
37660,0
37663,1
37666,0
37667,0
37669,0
37670,1
37671,1
37682,1
37696,0
37702,1
37708,1
37710,1
37713,0
37720,0
37727,0
37734,2
37738,0
37741,0
37744,0
37750,0
37757,0
37758,1
37770,2
37782,0
37798,2
37810,0
37811,1
37830,1
37834,0
37835,0
37839,1
37845,1
37859,0
37871,2
37873,1
37878,0
37887,0
37897,0
37904,1
37906,2
37907,1
37908,0
37917,0
37920,1
37925,2
37934,0
37937,1
37952,0
37956,2
37961,1
37970,1
37972,0
37973,1
37989,0
37995,0
37999,0
38002,2
38007,0
38015,0
38030,1
38033,2
38042,0
38045,0
38061,2
38063,1
38064,0
38065,1
38091,2
38097,2
38103,0
38106,0
38108,0
38120,0
38126,2
38132,0
38149,0
38157,2
38171,0
38173,0
38174,1
38181,2
38182,0
38184,2
38186,2
38187,1
38190,1
38192,0
38196,0
38202,1
38217,0
38221,2
38224,0
38225,1
38228,1
38237,1
38241,0
38249,1
38253,0
38261,0
38263,0
38268,2
38271,0
38272,0
38279,0
38286,0
38295,0
38300,1
38305,2
38306,0
38309,0
38321,2
38323,1
38325,1
38328,1
38338,1
38351,0
38359,2
38362,0
38365,1
38372,1
38373,0
38382,0
38385,1
38396,1
38399,0
38404,2
38411,1
38412,0
38417,1
38418,2
38426,1
38427,0
38433,0
38441,1
38456,0
38481,0
38498,2
38503,0
38508,1
38518,0
38519,0
38520,0
38524,1
38532,2
38537,0
38560,2
38561,1
38564,2
38567,1
38571,0
38583,0
38597,0
38615,0
38621,1
38630,0
38632,2
38635,0
